OD_id,origin_id,destination_id,lambda
0,7.0,487.0,0.0005662514156285391
1,7.0,2111.0,0.0005662514156285391
2,7.0,2127.0,0.0005662514156285391
3,7.0,2238.0,0.0005662514156285391
4,7.0,3283.0,0.0005662514156285391
5,9.0,130.0,0.0005662514156285391
6,11.0,291.0,0.0005662514156285391
7,11.0,1085.0,0.0005662514156285391
8,17.0,3269.0,0.0005662514156285391
9,18.0,1085.0,0.0005662514156285391
10,19.0,1342.0,0.0005662514156285391
11,35.0,1744.0,0.0005662514156285391
12,37.0,2388.0,0.0005662514156285391
13,38.0,438.0,0.0005662514156285391
14,38.0,1085.0,0.0005662514156285391
15,38.0,1329.0,0.0005662514156285391
16,38.0,1569.0,0.0005662514156285391
17,38.0,2399.0,0.0005662514156285391
18,39.0,1035.0,0.0005662514156285391
19,40.0,1085.0,0.0005662514156285391
20,40.0,3621.0,0.0005662514156285391
21,47.0,1085.0,0.0005662514156285391
22,48.0,1085.0,0.0005662514156285391
23,49.0,2648.0,0.0005662514156285391
24,49.0,2665.0,0.0005662514156285391
25,51.0,1198.0,0.0005662514156285391
26,52.0,476.0,0.0005662514156285391
27,55.0,844.0,0.0005662514156285391
28,55.0,1269.0,0.0005662514156285391
29,55.0,3269.0,0.0005662514156285391
30,55.0,3664.0,0.0005662514156285391
31,56.0,776.0,0.0005662514156285391
32,56.0,860.0,0.0005662514156285391
33,56.0,1280.0,0.0005662514156285391
34,56.0,1331.0,0.0005662514156285391
35,56.0,2156.0,0.0005662514156285391
36,56.0,2355.0,0.0005662514156285391
37,57.0,479.0,0.0011325028312570782
38,58.0,16.0,0.0005662514156285391
39,58.0,1069.0,0.0005662514156285391
40,58.0,2697.0,0.0005662514156285391
41,58.0,3278.0,0.0005662514156285391
42,58.0,3369.0,0.0005662514156285391
43,59.0,3381.0,0.0005662514156285391
44,59.0,3440.0,0.0011325028312570782
45,60.0,803.0,0.0005662514156285391
46,60.0,997.0,0.0005662514156285391
47,60.0,2111.0,0.0005662514156285391
48,60.0,2192.0,0.0005662514156285391
49,60.0,2665.0,0.0005662514156285391
50,60.0,2721.0,0.0005662514156285391
51,60.0,3446.0,0.0005662514156285391
52,60.0,3664.0,0.0005662514156285391
53,61.0,462.0,0.0005662514156285391
54,61.0,1735.0,0.0005662514156285391
55,64.0,186.0,0.0005662514156285391
56,64.0,1085.0,0.0005662514156285391
57,64.0,1562.0,0.0005662514156285391
58,67.0,2197.0,0.0005662514156285391
59,70.0,1783.0,0.0005662514156285391
60,70.0,3417.0,0.0005662514156285391
61,75.0,3621.0,0.0005662514156285391
62,77.0,469.0,0.0005662514156285391
63,77.0,1322.0,0.0005662514156285391
64,77.0,1331.0,0.0005662514156285391
65,77.0,1779.0,0.0005662514156285391
66,77.0,2230.0,0.0005662514156285391
67,77.0,2357.0,0.0005662514156285391
68,77.0,2401.0,0.0005662514156285391
69,77.0,3389.0,0.0005662514156285391
70,78.0,479.0,0.0005662514156285391
71,78.0,1607.0,0.0005662514156285391
72,78.0,3628.0,0.0005662514156285391
73,78.0,3694.0,0.0005662514156285391
74,79.0,249.0,0.0005662514156285391
75,79.0,991.0,0.0005662514156285391
76,79.0,1085.0,0.0005662514156285391
77,79.0,2143.0,0.0005662514156285391
78,80.0,2195.0,0.0005662514156285391
79,81.0,892.0,0.0005662514156285391
80,81.0,1179.0,0.0005662514156285391
81,81.0,1548.0,0.0005662514156285391
82,81.0,2142.0,0.0005662514156285391
83,81.0,3269.0,0.0005662514156285391
84,81.0,3381.0,0.0005662514156285391
85,81.0,3694.0,0.0011325028312570782
86,116.0,495.0,0.0005662514156285391
87,116.0,1069.0,0.0005662514156285391
88,116.0,1085.0,0.0011325028312570782
89,116.0,1555.0,0.0005662514156285391
90,116.0,1820.0,0.0005662514156285391
91,116.0,3392.0,0.0005662514156285391
92,117.0,1080.0,0.0005662514156285391
93,119.0,477.0,0.0005662514156285391
94,119.0,1051.0,0.0005662514156285391
95,119.0,1182.0,0.0005662514156285391
96,121.0,77.0,0.0005662514156285391
97,121.0,803.0,0.0005662514156285391
98,122.0,776.0,0.0005662514156285391
99,123.0,488.0,0.0005662514156285391
100,128.0,466.0,0.0005662514156285391
101,128.0,1186.0,0.0005662514156285391
102,130.0,477.0,0.0005662514156285391
103,130.0,544.0,0.0005662514156285391
104,130.0,866.0,0.0005662514156285391
105,130.0,3382.0,0.0005662514156285391
106,130.0,3694.0,0.0005662514156285391
107,131.0,496.0,0.0005662514156285391
108,131.0,3437.0,0.0005662514156285391
109,131.0,3694.0,0.0005662514156285391
110,133.0,2400.0,0.0005662514156285391
111,141.0,1066.0,0.0005662514156285391
112,141.0,1085.0,0.0005662514156285391
113,141.0,1580.0,0.0005662514156285391
114,151.0,1085.0,0.0005662514156285391
115,156.0,55.0,0.0005662514156285391
116,161.0,152.0,0.0005662514156285391
117,161.0,1072.0,0.0005662514156285391
118,161.0,1580.0,0.0005662514156285391
119,162.0,194.0,0.0005662514156285391
120,166.0,2390.0,0.0005662514156285391
121,174.0,185.0,0.0005662514156285391
122,175.0,985.0,0.0005662514156285391
123,176.0,2138.0,0.0005662514156285391
124,177.0,1198.0,0.0005662514156285391
125,178.0,185.0,0.0005662514156285391
126,178.0,2221.0,0.0005662514156285391
127,184.0,1085.0,0.0005662514156285391
128,185.0,776.0,0.0005662514156285391
129,185.0,1085.0,0.0005662514156285391
130,185.0,1779.0,0.0005662514156285391
131,186.0,249.0,0.0005662514156285391
132,188.0,2143.0,0.0005662514156285391
133,189.0,3218.0,0.0005662514156285391
134,194.0,131.0,0.0005662514156285391
135,194.0,799.0,0.0005662514156285391
136,194.0,824.0,0.0005662514156285391
137,194.0,2400.0,0.0005662514156285391
138,194.0,3279.0,0.0005662514156285391
139,194.0,3435.0,0.0005662514156285391
140,246.0,1085.0,0.0005662514156285391
141,247.0,249.0,0.0005662514156285391
142,248.0,3598.0,0.0005662514156285391
143,249.0,1085.0,0.0005662514156285391
144,249.0,3694.0,0.0005662514156285391
145,250.0,1550.0,0.0005662514156285391
146,250.0,2665.0,0.0005662514156285391
147,260.0,1559.0,0.0005662514156285391
148,260.0,3835.0,0.0005662514156285391
149,288.0,2229.0,0.0005662514156285391
150,288.0,3399.0,0.0005662514156285391
151,292.0,3594.0,0.0005662514156285391
152,364.0,11.0,0.0005662514156285391
153,376.0,3285.0,0.0005662514156285391
154,379.0,1900.0,0.0005662514156285391
155,384.0,477.0,0.0005662514156285391
156,394.0,532.0,0.0005662514156285391
157,394.0,3694.0,0.0005662514156285391
158,411.0,480.0,0.0005662514156285391
159,412.0,2142.0,0.0005662514156285391
160,417.0,1547.0,0.0005662514156285391
161,418.0,1076.0,0.0005662514156285391
162,418.0,1198.0,0.0005662514156285391
163,419.0,1286.0,0.0005662514156285391
164,423.0,469.0,0.0005662514156285391
165,423.0,2190.0,0.0005662514156285391
166,423.0,2400.0,0.0005662514156285391
167,423.0,3270.0,0.0005662514156285391
168,424.0,1078.0,0.0005662514156285391
169,427.0,477.0,0.0005662514156285391
170,427.0,2363.0,0.0005662514156285391
171,428.0,535.0,0.0005662514156285391
172,428.0,1354.0,0.0005662514156285391
173,429.0,1175.0,0.0005662514156285391
174,430.0,131.0,0.0005662514156285391
175,430.0,3296.0,0.0005662514156285391
176,431.0,17.0,0.0005662514156285391
177,431.0,1773.0,0.0011325028312570782
178,431.0,2219.0,0.0005662514156285391
179,434.0,1085.0,0.0005662514156285391
180,438.0,1772.0,0.0005662514156285391
181,438.0,1785.0,0.0005662514156285391
182,441.0,1779.0,0.0005662514156285391
183,448.0,131.0,0.0005662514156285391
184,448.0,1547.0,0.0005662514156285391
185,458.0,1817.0,0.0005662514156285391
186,460.0,1280.0,0.0005662514156285391
187,460.0,2648.0,0.0005662514156285391
188,461.0,468.0,0.0005662514156285391
189,466.0,1093.0,0.0005662514156285391
190,466.0,1823.0,0.0005662514156285391
191,468.0,761.0,0.0005662514156285391
192,469.0,131.0,0.0005662514156285391
193,469.0,490.0,0.0005662514156285391
194,469.0,1547.0,0.0005662514156285391
195,469.0,2534.0,0.0005662514156285391
196,469.0,3280.0,0.0005662514156285391
197,470.0,507.0,0.0005662514156285391
198,470.0,1298.0,0.0005662514156285391
199,470.0,3258.0,0.0005662514156285391
200,470.0,3694.0,0.0005662514156285391
201,476.0,1354.0,0.0005662514156285391
202,476.0,1783.0,0.0005662514156285391
203,476.0,2388.0,0.0005662514156285391
204,476.0,2692.0,0.0005662514156285391
205,476.0,3597.0,0.0005662514156285391
206,477.0,77.0,0.0005662514156285391
207,477.0,541.0,0.0005662514156285391
208,477.0,1085.0,0.0005662514156285391
209,477.0,1569.0,0.0005662514156285391
210,477.0,2190.0,0.0005662514156285391
211,477.0,2691.0,0.0005662514156285391
212,477.0,3384.0,0.0011325028312570782
213,478.0,2390.0,0.0005662514156285391
214,478.0,3024.0,0.0005662514156285391
215,479.0,427.0,0.0005662514156285391
216,479.0,1085.0,0.0005662514156285391
217,480.0,1311.0,0.0005662514156285391
218,480.0,3694.0,0.0005662514156285391
219,481.0,477.0,0.0005662514156285391
220,481.0,3384.0,0.0005662514156285391
221,485.0,495.0,0.0005662514156285391
222,485.0,3289.0,0.0005662514156285391
223,487.0,67.0,0.0005662514156285391
224,487.0,549.0,0.0005662514156285391
225,487.0,1817.0,0.0005662514156285391
226,487.0,2111.0,0.0005662514156285391
227,487.0,2697.0,0.0005662514156285391
228,487.0,3025.0,0.0005662514156285391
229,487.0,3694.0,0.0011325028312570782
230,488.0,1085.0,0.0005662514156285391
231,488.0,1327.0,0.0005662514156285391
232,488.0,1569.0,0.0005662514156285391
233,488.0,2111.0,0.0005662514156285391
234,488.0,2398.0,0.0005662514156285391
235,489.0,2220.0,0.0005662514156285391
236,489.0,3694.0,0.0005662514156285391
237,490.0,3278.0,0.0005662514156285391
238,491.0,2192.0,0.0005662514156285391
239,491.0,2211.0,0.0005662514156285391
240,493.0,495.0,0.0005662514156285391
241,493.0,3855.0,0.0005662514156285391
242,494.0,2111.0,0.0005662514156285391
243,495.0,535.0,0.0005662514156285391
244,495.0,1351.0,0.0005662514156285391
245,495.0,2064.0,0.0005662514156285391
246,495.0,2145.0,0.0005662514156285391
247,496.0,883.0,0.0005662514156285391
248,500.0,3404.0,0.0005662514156285391
249,505.0,1552.0,0.0005662514156285391
250,505.0,2721.0,0.0005662514156285391
251,505.0,3694.0,0.0005662514156285391
252,519.0,2126.0,0.0005662514156285391
253,525.0,3572.0,0.0005662514156285391
254,532.0,3405.0,0.0005662514156285391
255,533.0,40.0,0.0005662514156285391
256,533.0,1101.0,0.0005662514156285391
257,533.0,1351.0,0.0005662514156285391
258,533.0,1547.0,0.0005662514156285391
259,534.0,185.0,0.0005662514156285391
260,534.0,532.0,0.0005662514156285391
261,534.0,2431.0,0.0005662514156285391
262,535.0,630.0,0.0005662514156285391
263,535.0,1374.0,0.0005662514156285391
264,535.0,3404.0,0.0005662514156285391
265,539.0,291.0,0.0005662514156285391
266,539.0,803.0,0.0005662514156285391
267,539.0,2219.0,0.0005662514156285391
268,544.0,804.0,0.0005662514156285391
269,544.0,1382.0,0.0005662514156285391
270,544.0,1550.0,0.0005662514156285391
271,546.0,1078.0,0.0005662514156285391
272,546.0,2219.0,0.0005662514156285391
273,548.0,803.0,0.0005662514156285391
274,549.0,2159.0,0.0005662514156285391
275,557.0,2388.0,0.0005662514156285391
276,557.0,2636.0,0.0005662514156285391
277,558.0,1085.0,0.0005662514156285391
278,571.0,3694.0,0.0005662514156285391
279,573.0,2112.0,0.0005662514156285391
280,575.0,535.0,0.0005662514156285391
281,592.0,1280.0,0.0005662514156285391
282,592.0,3694.0,0.0005662514156285391
283,598.0,2388.0,0.0005662514156285391
284,599.0,1318.0,0.0005662514156285391
285,604.0,1342.0,0.0005662514156285391
286,604.0,1382.0,0.0005662514156285391
287,606.0,1085.0,0.0005662514156285391
288,606.0,1311.0,0.0005662514156285391
289,606.0,3694.0,0.0005662514156285391
290,609.0,379.0,0.0005662514156285391
291,609.0,469.0,0.0005662514156285391
292,609.0,630.0,0.0005662514156285391
293,629.0,2722.0,0.0005662514156285391
294,630.0,490.0,0.0005662514156285391
295,630.0,1179.0,0.0005662514156285391
296,630.0,2369.0,0.0005662514156285391
297,630.0,2648.0,0.0005662514156285391
298,630.0,2665.0,0.0005662514156285391
299,631.0,480.0,0.0005662514156285391
300,631.0,525.0,0.0005662514156285391
301,631.0,544.0,0.0005662514156285391
302,631.0,1569.0,0.0005662514156285391
303,631.0,2691.0,0.0005662514156285391
304,632.0,56.0,0.0005662514156285391
305,632.0,2400.0,0.0005662514156285391
306,633.0,38.0,0.0005662514156285391
307,633.0,488.0,0.0005662514156285391
308,633.0,1085.0,0.0005662514156285391
309,634.0,1040.0,0.0005662514156285391
310,634.0,1547.0,0.0005662514156285391
311,634.0,2041.0,0.0005662514156285391
312,634.0,2146.0,0.0005662514156285391
313,678.0,804.0,0.0005662514156285391
314,678.0,1085.0,0.0005662514156285391
315,685.0,4.0,0.0005662514156285391
316,690.0,720.0,0.0005662514156285391
317,716.0,3389.0,0.0005662514156285391
318,719.0,874.0,0.0005662514156285391
319,719.0,2059.0,0.0005662514156285391
320,720.0,495.0,0.0005662514156285391
321,720.0,2589.0,0.0005662514156285391
322,722.0,1085.0,0.0005662514156285391
323,722.0,1547.0,0.0005662514156285391
324,733.0,1489.0,0.0005662514156285391
325,733.0,2386.0,0.0005662514156285391
326,741.0,2386.0,0.0005662514156285391
327,751.0,1133.0,0.0005662514156285391
328,751.0,2236.0,0.0005662514156285391
329,757.0,1310.0,0.0005662514156285391
330,760.0,131.0,0.0005662514156285391
331,760.0,824.0,0.0005662514156285391
332,760.0,3279.0,0.0005662514156285391
333,761.0,1085.0,0.0005662514156285391
334,761.0,1567.0,0.0005662514156285391
335,761.0,3279.0,0.0005662514156285391
336,761.0,3694.0,0.0005662514156285391
337,762.0,3621.0,0.0005662514156285391
338,766.0,1431.0,0.0005662514156285391
339,767.0,1579.0,0.0005662514156285391
340,767.0,2665.0,0.0005662514156285391
341,770.0,814.0,0.0005662514156285391
342,777.0,863.0,0.0005662514156285391
343,777.0,2093.0,0.0005662514156285391
344,777.0,2220.0,0.0005662514156285391
345,785.0,161.0,0.0005662514156285391
346,785.0,1784.0,0.0005662514156285391
347,786.0,2251.0,0.0005662514156285391
348,791.0,3411.0,0.0005662514156285391
349,803.0,991.0,0.0005662514156285391
350,803.0,1085.0,0.0005662514156285391
351,803.0,1331.0,0.0005662514156285391
352,803.0,2234.0,0.0005662514156285391
353,804.0,1269.0,0.0005662514156285391
354,807.0,185.0,0.0005662514156285391
355,810.0,1085.0,0.0005662514156285391
356,810.0,1900.0,0.0005662514156285391
357,810.0,3381.0,0.0005662514156285391
358,811.0,3650.0,0.0005662514156285391
359,812.0,2245.0,0.0005662514156285391
360,812.0,2665.0,0.0005662514156285391
361,813.0,411.0,0.0005662514156285391
362,813.0,487.0,0.0005662514156285391
363,813.0,716.0,0.0005662514156285391
364,813.0,3404.0,0.0005662514156285391
365,814.0,194.0,0.0005662514156285391
366,814.0,427.0,0.0005662514156285391
367,814.0,760.0,0.0005662514156285391
368,814.0,1504.0,0.0005662514156285391
369,823.0,411.0,0.0005662514156285391
370,823.0,468.0,0.0005662514156285391
371,823.0,1451.0,0.0005662514156285391
372,823.0,1772.0,0.0005662514156285391
373,823.0,2218.0,0.0005662514156285391
374,823.0,2610.0,0.0005662514156285391
375,823.0,2665.0,0.0005662514156285391
376,824.0,39.0,0.0005662514156285391
377,824.0,678.0,0.0005662514156285391
378,824.0,733.0,0.0005662514156285391
379,824.0,860.0,0.0005662514156285391
380,824.0,1078.0,0.0005662514156285391
381,824.0,1099.0,0.0005662514156285391
382,824.0,1454.0,0.0005662514156285391
383,824.0,1583.0,0.0005662514156285391
384,824.0,2228.0,0.0005662514156285391
385,824.0,2404.0,0.0005662514156285391
386,824.0,3214.0,0.0005662514156285391
387,827.0,477.0,0.0005662514156285391
388,830.0,763.0,0.0005662514156285391
389,830.0,1746.0,0.0005662514156285391
390,830.0,1748.0,0.0005662514156285391
391,832.0,1051.0,0.0005662514156285391
392,835.0,1050.0,0.0005662514156285391
393,837.0,823.0,0.0005662514156285391
394,837.0,2109.0,0.0005662514156285391
395,840.0,2743.0,0.0005662514156285391
396,840.0,3279.0,0.0005662514156285391
397,843.0,1085.0,0.0005662514156285391
398,849.0,1093.0,0.0005662514156285391
399,849.0,3296.0,0.0005662514156285391
400,849.0,3300.0,0.0005662514156285391
401,852.0,3212.0,0.0005662514156285391
402,854.0,890.0,0.0005662514156285391
403,854.0,1470.0,0.0005662514156285391
404,854.0,3207.0,0.0005662514156285391
405,857.0,994.0,0.0005662514156285391
406,860.0,464.0,0.0005662514156285391
407,860.0,630.0,0.0005662514156285391
408,860.0,1121.0,0.0005662514156285391
409,860.0,1735.0,0.0005662514156285391
410,860.0,2243.0,0.0016987542468856172
411,860.0,2386.0,0.0011325028312570782
412,863.0,55.0,0.0005662514156285391
413,863.0,1080.0,0.0005662514156285391
414,863.0,1085.0,0.0005662514156285391
415,863.0,3304.0,0.0005662514156285391
416,864.0,1373.0,0.0005662514156285391
417,865.0,35.0,0.0005662514156285391
418,865.0,1080.0,0.0005662514156285391
419,865.0,1179.0,0.0005662514156285391
420,865.0,1773.0,0.0005662514156285391
421,865.0,3628.0,0.0005662514156285391
422,866.0,2142.0,0.0005662514156285391
423,866.0,2363.0,0.0005662514156285391
424,866.0,3694.0,0.0005662514156285391
425,867.0,2143.0,0.0005662514156285391
426,877.0,1785.0,0.0005662514156285391
427,878.0,82.0,0.0005662514156285391
428,878.0,762.0,0.0005662514156285391
429,878.0,794.0,0.0011325028312570782
430,878.0,1085.0,0.0005662514156285391
431,878.0,1555.0,0.0005662514156285391
432,878.0,2119.0,0.0005662514156285391
433,878.0,3290.0,0.0005662514156285391
434,878.0,3370.0,0.0005662514156285391
435,878.0,3628.0,0.0005662514156285391
436,881.0,3384.0,0.0005662514156285391
437,883.0,1085.0,0.0005662514156285391
438,883.0,3389.0,0.0005662514156285391
439,884.0,1348.0,0.0005662514156285391
440,885.0,1366.0,0.0005662514156285391
441,885.0,2218.0,0.0005662514156285391
442,885.0,3694.0,0.0011325028312570782
443,890.0,877.0,0.0005662514156285391
444,892.0,766.0,0.0005662514156285391
445,892.0,823.0,0.0005662514156285391
446,892.0,1182.0,0.0005662514156285391
447,893.0,2363.0,0.0005662514156285391
448,893.0,3444.0,0.0005662514156285391
449,893.0,3694.0,0.0005662514156285391
450,955.0,3508.0,0.0005662514156285391
451,959.0,3694.0,0.0028312570781426952
452,959.0,3835.0,0.0005662514156285391
453,961.0,1085.0,0.0005662514156285391
454,970.0,1085.0,0.0005662514156285391
455,973.0,1035.0,0.0005662514156285391
456,983.0,1085.0,0.0005662514156285391
457,984.0,3694.0,0.0005662514156285391
458,990.0,776.0,0.0005662514156285391
459,991.0,1774.0,0.0005662514156285391
460,992.0,761.0,0.0005662514156285391
461,993.0,1048.0,0.0005662514156285391
462,993.0,1085.0,0.0005662514156285391
463,993.0,1999.0,0.0005662514156285391
464,993.0,2127.0,0.0005662514156285391
465,993.0,3285.0,0.0005662514156285391
466,993.0,3304.0,0.0005662514156285391
467,993.0,3624.0,0.0005662514156285391
468,994.0,1782.0,0.0005662514156285391
469,995.0,3300.0,0.0005662514156285391
470,997.0,365.0,0.0005662514156285391
471,1002.0,1085.0,0.0005662514156285391
472,1002.0,2220.0,0.0005662514156285391
473,1002.0,2693.0,0.0005662514156285391
474,1005.0,2142.0,0.0005662514156285391
475,1007.0,1179.0,0.0005662514156285391
476,1012.0,2400.0,0.0005662514156285391
477,1015.0,2431.0,0.0005662514156285391
478,1015.0,2646.0,0.0005662514156285391
479,1016.0,40.0,0.0005662514156285391
480,1016.0,131.0,0.0005662514156285391
481,1016.0,132.0,0.0005662514156285391
482,1016.0,1085.0,0.0005662514156285391
483,1016.0,1321.0,0.0005662514156285391
484,1020.0,477.0,0.0005662514156285391
485,1020.0,532.0,0.0005662514156285391
486,1022.0,3300.0,0.0005662514156285391
487,1022.0,3304.0,0.0005662514156285391
488,1022.0,3610.0,0.0005662514156285391
489,1023.0,1350.0,0.0005662514156285391
490,1023.0,2396.0,0.0005662514156285391
491,1023.0,3570.0,0.0005662514156285391
492,1025.0,1000.0,0.0005662514156285391
493,1025.0,1068.0,0.0005662514156285391
494,1028.0,761.0,0.0005662514156285391
495,1028.0,3291.0,0.0005662514156285391
496,1029.0,1071.0,0.0005662514156285391
497,1029.0,2148.0,0.0005662514156285391
498,1031.0,1547.0,0.0005662514156285391
499,1033.0,1547.0,0.0005662514156285391
500,1033.0,3596.0,0.0005662514156285391
501,1035.0,1085.0,0.0011325028312570782
502,1035.0,3664.0,0.0005662514156285391
503,1040.0,3664.0,0.0005662514156285391
504,1044.0,1350.0,0.0005662514156285391
505,1044.0,2218.0,0.0005662514156285391
506,1047.0,2650.0,0.0005662514156285391
507,1047.0,3190.0,0.0005662514156285391
508,1047.0,3303.0,0.0005662514156285391
509,1047.0,3594.0,0.0005662514156285391
510,1048.0,292.0,0.0005662514156285391
511,1048.0,546.0,0.0005662514156285391
512,1048.0,3404.0,0.0005662514156285391
513,1049.0,3300.0,0.0005662514156285391
514,1050.0,38.0,0.0005662514156285391
515,1050.0,835.0,0.0005662514156285391
516,1050.0,3694.0,0.0005662514156285391
517,1051.0,438.0,0.0005662514156285391
518,1051.0,3381.0,0.0005662514156285391
519,1051.0,3384.0,0.0005662514156285391
520,1052.0,1547.0,0.0005662514156285391
521,1052.0,2243.0,0.0011325028312570782
522,1052.0,3591.0,0.0005662514156285391
523,1058.0,1657.0,0.0005662514156285391
524,1058.0,2803.0,0.0005662514156285391
525,1058.0,3269.0,0.0005662514156285391
526,1061.0,3384.0,0.0005662514156285391
527,1063.0,1051.0,0.0005662514156285391
528,1063.0,2400.0,0.0005662514156285391
529,1063.0,3664.0,0.0005662514156285391
530,1066.0,776.0,0.0005662514156285391
531,1066.0,798.0,0.0005662514156285391
532,1066.0,884.0,0.0005662514156285391
533,1066.0,1085.0,0.0005662514156285391
534,1066.0,1355.0,0.0005662514156285391
535,1066.0,1757.0,0.0005662514156285391
536,1066.0,3269.0,0.0005662514156285391
537,1066.0,3664.0,0.0005662514156285391
538,1066.0,3694.0,0.0005662514156285391
539,1067.0,487.0,0.0005662514156285391
540,1067.0,776.0,0.0005662514156285391
541,1067.0,3624.0,0.0005662514156285391
542,1068.0,1085.0,0.0011325028312570782
543,1069.0,763.0,0.0005662514156285391
544,1069.0,1031.0,0.0005662514156285391
545,1069.0,1093.0,0.0005662514156285391
546,1069.0,1096.0,0.0005662514156285391
547,1069.0,1579.0,0.0005662514156285391
548,1069.0,3619.0,0.0005662514156285391
549,1070.0,477.0,0.0005662514156285391
550,1070.0,532.0,0.0005662514156285391
551,1070.0,1077.0,0.0005662514156285391
552,1070.0,1085.0,0.0005662514156285391
553,1070.0,1222.0,0.0005662514156285391
554,1070.0,1547.0,0.0005662514156285391
555,1070.0,1738.0,0.0005662514156285391
556,1070.0,1773.0,0.0005662514156285391
557,1070.0,1900.0,0.0005662514156285391
558,1070.0,2386.0,0.0005662514156285391
559,1070.0,2400.0,0.0005662514156285391
560,1070.0,2404.0,0.0005662514156285391
561,1070.0,2721.0,0.0005662514156285391
562,1071.0,3624.0,0.0005662514156285391
563,1072.0,365.0,0.0005662514156285391
564,1072.0,484.0,0.0005662514156285391
565,1072.0,532.0,0.0005662514156285391
566,1072.0,1066.0,0.0005662514156285391
567,1072.0,1744.0,0.0005662514156285391
568,1074.0,2404.0,0.0005662514156285391
569,1074.0,2671.0,0.0005662514156285391
570,1075.0,532.0,0.0005662514156285391
571,1075.0,3218.0,0.0005662514156285391
572,1076.0,1085.0,0.0005662514156285391
573,1076.0,1329.0,0.0005662514156285391
574,1076.0,2143.0,0.0005662514156285391
575,1076.0,2697.0,0.0005662514156285391
576,1077.0,153.0,0.0005662514156285391
577,1077.0,990.0,0.0005662514156285391
578,1077.0,1322.0,0.0005662514156285391
579,1077.0,1747.0,0.0005662514156285391
580,1077.0,2721.0,0.0005662514156285391
581,1078.0,1048.0,0.0005662514156285391
